targetasin,targetvendorcode,classification_code
B003RUXJ1W,VOT35,830250000000
B08CJ4M967,VOT35,848190000019
B005DN8X7G,VOT35,732490000019
B09WYG5X17,VOT35,392690979018
B07BFL3LGC,VOT35,848180190009
B06WD4RNJB,VOT35,630392900012
B077TNPF4Y,VOT35,392590100000
B01EZJSFRQ,D17UU,820520000011
B01EZJSFRQ,VOT35,820520000011
B00PG9CNHI,Y27VO,611430000011
B096LTQ9QV,ADPXP,852349200000
B0BGQ8FTG5,VOT35,852349200000
B07BGMKL46,VOT35,630392900019
B00OJQIHK6,VOT35,630790980019
B09RQQRY5R,Y07TA,950300690000
B00OGB85G0,VOT35,401699970019
B00Z7S7FR6,VOT35,392690979018
B006PKXVAA,VOT35,392690979018
B006PKXVAA,J77KN,392690979018
B0BXB9M28J,VOT35,392690979018
B079QCQBFG,VOT35,940592000000
B00Y729UIK,VOT35,442019000000
B00Y729UIK,60AXG,442019000000
B07CSCR6PQ,VOT35,321310000000
B07CSCR6PQ,HG7OC,321310000000
B000A6GY1I,VOT35,920930000000
B0003UIVTE,ZK7XL,830250000000
B01HID4YYY,VOT35,842139259000
B0C3PB1KBB,VOT35,950300490000
B00AYZFGZA,VOT35,482010900019
B00002N5N1,VOT35,820559800019
B07GLZL1PG,VOT35,820551000000
B00IYX9Q4Q,VOT35,960390990000
B07695J14S,VOT35,940440900000
B07NJ322X4,VOT35,950639100000
B07Q23Q17V,VOT35,950669900000
B001B4TV1I,VOT35,950699900000
B08BHQM3RL,VOT35,950730000000
B0B16FJWM1,VOT35,950730000000
B09KKG28YR,VOT35,920992000000
B00XWQ34KM,VOT35,630392100000
B09WT2J5ZG,VOT35,842489700000
B000Y4S52M,VOT35,732690980019
B00004ZCJM,VOT35,900220000000
B01G72OFBO,VOT35,848180190009
B0042FWJLW,ZK7XL,848180190009
B0042FWJLW,VOT35,848180190009
B0956J3PYS,VOT35,940360909000
B0C9TNP35X,VOT35,761699909019
B06XGW2RYG,VOT35,950662000000
B01BYY5MM6,6C7X0,580632100011
B01BYY5MM6,VOT35,580632100011
B0BM9QM8W2,VOT35,392640000019
B0BM9QM8W2,BW7LH,392640000019
B09S4ZZQJV,E8C4B,940179000019
B09S4ZZQJV,VOT35,940179000019
B08XP7HK9D,VOT35,630392900019
B0B9FM19MB,Y07TA,392640000019
B07K11DFDW,VOT35,392690979018
B01N4W6INQ,VOT35,570249009011
B0062JFGM0,VOT35,732620000000
B0DCXSK366,VOT35,851890009000
B09D8R33M4,VOT35,491191000000
B09D8R33M4,YJ808,491191000000
B0BNNV1HGH,VOT35,820890000019
B000TB9MUO,VOT35,950300101911
B072VLX1F3,VOT35,630392900012
B09BBY6F79,VOT35,848180110000
B000F8T3Q4,VOT35,830590000000
B00HJOTNBC,VOT35,920600000000
B07CRMQRQ2,VOT35,842099000000
0061575593,VOT35,490199000019
B00A964RFY,ZK7XL,848180190009
B00A964RFY,VOT35,848180190009
B0728LNN16,VOT35,848180190009
B00GLHPUBK,VOT35,848180190009
B077Y6RBZ9,HD7V9,852349200000
B07NNLRNVN,VOT35,852349200000
B07P5PRKN6,VOT35,482010900019
B08DQW3S98,VOT35,420292919000
B08DQW3S98,2S7IV,420292919000
B006T2ZD7S,VOT35,852380900000
B07FCX2CGL,VOT35,848180110000
B07N72RLHN,VOT35,630790980019
B01MYZYT9E,VOT35,691200850000
B01DMTPS8E,VOT35,420100000000
B09VLLS5LP,VOT35,732490000019
B0013ZELTW,VOT35,482050000000
B001FIRH48,HM8CQ,392630000000
B001FIRH48,VOT35,392630000000
B000BO9UDI,VOT35,830249000000
B08ZCTGNGD,VOT35,842121000000
B09VYJWCLJ,VOT35,950730000000
B0009V1WSE,VOT35,830120000000
B013WOEJMU,VOT35,940389000000
B09GJSRVYS,VOT35,392610000000
B00PG3HBGM,VOT35,392490000019
B01KZ0UB9O,VOT35,392640000019
B0BSJPMYQ6,VOT35,950790000000
B07DB4PJ9X,VOT35,960390990000
B0CDQTKGC2,VOT35,940440900000
B0BLTBX8W9,VOT35,950631000000
B086BLLQMM,VOT35,490900000000
B084ZJYQGX,VOT35,950691900000
B0817DFTHY,VOT35,630622000000
B08BRL1HB2,VOT35,630312000000
B077MP9PF5,VOT35,920930000000
B09KNTXLY9,VOT35,950631000000
B0B1N56GLG,VOT35,842489700000
B008R6O9U6,VOT35,950699900000
B004X4B1H0,VOT35,630790980019
B00007KVBY,PK7Z3,481710000000
B000N6K2N6,VOT35,680520000000
B01MRYC7R5,VOT35,820551000000
B07SPD6JG3,VOT35,960390919019
B00009UTKB,VOT35,900691000000
B00004SBBH,VOT35,820570000000
B09L9T1M2J,ADPXP,852380900000
B09L9T1M2J,VOT35,852380900000
B0885JZNDL,VOT35,830630000000
B092BC9HZM,VOT35,950631000000
B092BC9HZM,17KQ8,950631000000
B088PKDQ56,VOT35,848190000019
B088PKDQ56,C17Q1,848190000019
B08C2T6JQP,VOT35,392640000019
B07PVC5BWS,VOT35,401610002900
B08BVWV766,VOT35,960390990000
B07Q39ZKTQ,VOT35,660110000000
B09TWYGB4Y,HW82N,630222900000
B09TWYGB4Y,VOT35,630222900000
B00020V9AI,VOT35,830400000000
B008SP01DU,VOT35,392490000019
B07X9JBR6W,VOT35,848180110000
B01LZJP2RH,VOT35,420212500000
B0C9V6NYZ4,VOT35,820540000000
B008XHKM5K,VOT35,820750300000
B079ZBZT52,VOT35,940440900000
B08HSP5ZCK,VOT35,482030000000
B000LO0CRQ,VOT35,560900000000
B09VR5SD47,VOT35,950699900000
B0BXLP3M3X,VOT35,950790000000
B08XZVYSVN,VOT35,950440000000
B07WRD3LWD,VOT35,630640000000
B00VX3LO4O,VOT35,392490000019
B01512W26Q,Y07TA,920930000000
B01512W26Q,VOT35,920930000000
B07BH4RNHM,VOT35,842139259000
B003NKJ57S,VOT35,540419000000
B07YSX11YS,VOT35,950790000000
B07NC5LK7Q,VOT35,401691000000
B014XJGXOA,VOT35,820750900000
B06W9DRHZK,VOT35,940340900000
B000AO6T4M,VOT35,820760500000
B00JZWLU3U,VOT35,481720000000
B0027A399K,VOT35,482020000000
B07BB51VBR,VOT35,950662000000
B091MFG324,VOT35,950662000000
B004XDMAD0,VOT35,950691900000
B00AATWCZ2,VOT35,950691900000
B0BJY4YZCZ,VOT35,950699900000
B0006NU79U,VOT35,650691000000
B000EEL6ZA,VOT35,920930000000
B09GPXHZZB,VOT35,630622000000
B084LLQ14Q,VOT35,630629000000
B011PZALWA,VOT35,852341900000
B000GR7WQC,VOT35,482010300000
B00C9OV35Q,VOT35,830249000000
B084B4WCMW,VOT35,491199009000
B000VYN5MK,VOT35,392690979018
B08D6XQG1C,VOT35,700719800022
B00C27GNDC,VOT35,830140110000
0063029820,VOT35,490199000019
B000RUL8OK,VOT35,830241100019
B000RUL8OK,EG84X,830241100019
B00PG8JOHQ,Y27VO,611430000011
B0CHN88LXV,VOT35,820540000000
B0766S2LBL,VOT35,852349200000
B002D1GM0G,VOT35,852349200000
B00QIYNELE,HD7V9,852349200000
B074CMPNFV,VOT35,950510900000
B07CTD1LDG,VOT35,482050000000
B00C1XZIJC,VOT35,820540000000
B07J4PJNZF,VOT35,392490000019
B01BIIGTKM,VOT35,630392900012
B005EXOYWI,VOT35,820330000000
B09TXRPJY3,VOT35,950300490000
B0016H5RUE,VOT35,391739008000
B000KOT8VS,VOT35,830230000000
B000YLMGIY,VOT35,848180110000
B0013U96TC,VOT35,848180190009
B07CKCL2VZ,VOT35,960329300000
B0C9V8ZHT1,VOT35,570339990000
B0002KZDKA,VOT35,920994000000
B0002D03CA,VOT35,920999200000
B006E9RZ54,VOT35,442090990000
B000GASHJU,VOT35,820810000000
B0BPBB22PD,VOT35,950631000000
B005VZB5VW,VOT35,950662000000
B07DB3X146,VOT35,950440000000
B005GBW196,VOT35,920600000000
B00P41VABS,VOT35,842489700000
B0CNQCJDHC,VOT35,960329300000
0008129525,VOT35,490199000019
B00HCQUINY,VOT35,392590100000
B00HCQUINY,6N7I1,392590100000
0008425043,VOT35,490199000019
B09HY5M3H9,VOT35,630399900029
B0BR5LX73H,VOT35,442199990019
B01GSVQHJW,VOT35,848180190009
B01GSVQHJW,FJ8VA,848180190009
B0863TVPY8,VOT35,852380900000
B081DP833D,VOT35,950440000000
B00006IF2L,TJ7VH,482030000000
B0040YQXJY,VOT35,848180110000
B07G8QSD27,VOT35,950490800000
B00SMFXINQ,VOT35,820520000011
B08KJB4Z2N,Y07TA,950300490000
B08F6TVTH6,VOT35,852349200000
B006CAXOUK,VOT35,852349200000
B003377S2K,VOT35,482010900019
B003377S2K,AS9ZX,482010900019
B0BB7NSDG3,VOT35,920890000000
B081VKQVKX,VOT35,392640000019
B09HSWTDMS,VOT35,820790990000
B072F9QZ93,VOT35,950632000000
0008129584,VOT35,490199000019
B00ITW14VU,VOT35,870899979929
B003BT4GB6,VOT35,392310900000
B000HB35AE,VOT35,820330000000
B00GSKQRMQ,VOT35,441490000000
B0BKR3D9C5,VOT35,950631000000
B075FRGKMG,VOT35,630312000000
B074ZSM7Y1,VOT35,847290809019
B079YZ74JX,VOT35,392640000019
B079899RJQ,VOT35,848190000019
B0C7STNLBT,VOT35,391990809000
B00ZU1YUP0,VOT35,630312000000
B00ZU1YUP0,P07ID,630312000000
B095XP1LD2,CJAUP,630312000000
B095XP1LD2,VOT35,630312000000
B0BXFWJ3Z6,VOT35,848180190009
B000COF6I0,VOT35,848180190009
B089XBJYN8,VOT35,848180190009
B089XBJYN8,Z27QO,848180190009
B01H7L3V2I,VOT35,848180190009
B01H7L3V2I,Z27QO,848180190009
B07N1H89YY,VOT35,848180190009
B07N1H89YY,C17Q1,848180190009
B07ZL7XGT2,Y07I2,611120900000
B07ZL7XGT2,VOT35,611120900000
B06XZD12VJ,VOT35,950699900000
B09QLCRKJB,VOT35,392640000019
B08J8J4RDV,VOT35,820130000019
B0B1L7ZNSM,VOT35,842489700000
B0B1L7ZNSM,UC7OS,842489700000
B0CBSSCDL6,VOT35,852349200000
B075RS52C5,VOT35,630392900012
B0026ZPT8A,VOT35,848180190009
B01MRSYWRV,VOT35,848180190009
B01MRSYWRV,7A7K1,848180190009
B07H43VYD6,VOT35,848180110000
B000MJJK4Q,VOT35,392690979018
B00DVS26UK,VOT35,630392900012
B08ZNYG9VB,VOT35,392690979018
B07TVZ3JL9,VOT35,630291000000
B0013YBREK,VOT35,741980909000
B073H3KFM6,K680X,830241100019
B073H3KFM6,VOT35,830241100019
B07QZT1WB1,P17MK,392640000019
B07QZT1WB1,VOT35,392640000019
B0CJLNH31B,VOT35,820570000000
B084GY5VMB,VOT35,392490000019
B07XZY874L,VOT35,950440000000
B092WZQLCW,VOT35,820790990000
B07FNQRDQ2,HG7OC,842139259000
B07FNQRDQ2,VOT35,842139259000
B00QSON748,VOT35,481910000000
B003VSLPUM,VOT35,820559800019
B00LDYOAO4,VOT35,950790000000
B01I48LK9Y,VOT35,950790000000
B002GWUDZW,VOT35,420100000000
B0057PUPTE,VOT35,820570000000
B084DWRH62,VOT35,481420000000
B0CDBKHPW4,VOT35,482010500000
B09DP2TJYB,VOT35,950631000000
B086QQ53RX,VOT35,950699900000
B09XJ378K4,VOT35,950730000000
B001NXCYJ8,VOT35,950790000000
B01IDEPMJI,VOT35,950730000000
B01M59IHJA,VOT35,950790000000
B001OSUT9O,VOT35,920600000000
B075GYGSDZ,VOT35,630790980019
B07KQ7L5H3,VOT35,842489700000
B0000Y7ZKE,VOT35,442090990000
B06XPSK59P,VOT35,830110000011
B007EE46AA,33FS4,650610109000
B09PZJP972,VOT35,691390980000
B0CZC6H724,VOT35,842139259000
B0CZC6H724,HG7OC,842139259000
B01BVRJ9NO,VOT35,392630000000
B01MTQPTKZ,VOT35,901580200011
B018246R1G,VOT35,392610000000
B0BD6243K7,Y07TA,852349200000
B09FB7SLPX,VOT35,852349200000
B078YHNYMK,VOT35,630392900012
B0D4X61RTZ,F97GT,392640000019
B0C2JDHH6K,P18E2,852349200000
B073SK8HLH,VOT35,480262000000
B00004OCLK,VOT35,960390919019
B08BG94JT6,VOT35,630221000019
B0002E1W60,MPVUB,920999200000
B00I608BJ8,VOT35,850511100000
B00BYOFBPK,VOT35,830220000000
B00BYOFBPK,R07FT,830220000000
B00FVUZ2BQ,VOT35,830140110000
1804955957,VOT35,490199000019
B0B3N4GBG5,VOT35,392590800000
B00HTN5FUQ,VOT35,820540000000
B0006HWRK8,VOT35,482010300000
B008EGQBRI,VOT35,900580009011
B0050FI1P6,VOT35,520710000000
B00BD571Y4,VOT35,950790000000
B01IDEOMEE,VOT35,950790000000
B00006IA0E,VOT35,392610000000
B08NY4NJ1W,VOT35,940440900000
B08DDCK4RB,VOT35,950730000000
B079X4RKD1,VOT35,920930000000
B07VXC9M38,VOT35,630253100000
B07WP5DC12,VOT35,630319000000
B01ABKA43Q,VOT35,830140900000
B0017O18IQ,VOT35,848180190009
B0B33XLXD1,JC7N7,820420000000
B0B33XLXD1,VOT35,820420000000
B01K4IZBW4,VOT35,920600000000
B0002MSINW,VOT35,920930000000
B06Y2H9PNS,VOT35,830250000000
B082YL7PML,VOT35,940440100000
B00UATTSC2,VOT35,950631000000
B005SKUGGU,VOT35,950669900000
B092RBWGBP,VOT35,570242000000
B00DP5DGQW,VOT35,820570000000
B00LLI1CH0,VOT35,820750900000
B0CMR5FQGN,VOT35,940440900000
B07P79HGPG,VOT35,490900000000
B01N5Q6G56,VOT35,950730000000
B07BS1PTT6,VOT35,950710000000
B007J49HBI,VOT35,920590300000
B0DK5XP7LZ,VOT35,392640000019
B0CYN3D47Z,VOT35,482010300000
B0CGGPNQ1C,VOT35,630491000019
B0CGGPNQ1C,FV7PU,630491000019
B000MAW5BA,VOT35,853890990000
B0B997GXGL,VOT35,630312000000
B0B95JMG3W,CJAUP,630312000000
B0B95JMG3W,VOT35,630312000000
B09F89YY9J,BVAT9,830241100019
B09F89YY9J,VOT35,830241100019
B00004ZAZH,VOT35,852349200000
B001901YUA,VOT35,630790980019
B00ARVSZKY,VOT35,848190000019
B00ARVSZKY,6T7E3,848190000019
B0CQ9M33YZ,VOT35,392490000019
B075THVLB7,VOT35,392290009019
B0B7KF5R11,6H8CM,950699900000
B0B7KF5R11,VOT35,950699900000
B014TI7MG8,VOT35,900580009011
B0CRLZX826,VOT35,761699909019
B007IXZ6Z6,VOT35,830140900000
B007IXZ6Z6,EU7LF,830140900000
B076B78XG6,VOT35,848180190009
B0CTLS4B6J,VOT35,691390980000
B0CJX1J4CN,VOT35,950300950000
B00PG8K2K4,VOT35,611430000011
B08VF83PMH,VOT35,950730000000
B001ECQPUM,VOT35,392690979018
B0013PU75Y,VOT35,920930000000
B001SZ0EK2,VOT35,820570000000
B00FSBE7MI,VOT35,630622000000
B0018CUTAU,VOT35,871495000000
B07NZZZ5ZL,VOT35,391733000000
B00B5FLRQA,VOT35,821192000019
B07TGFPPG4,VOT35,820420000000
B01KJPMBMA,U97WJ,491199009000
B01KJPMBMA,VOT35,491199009000
B0DLPS5SYS,HG7OC,842139259000
B0DLPS5SYS,VOT35,842139259000
B07JFJ9KZF,WK7SI,630392900012
B07JFJ9KZF,VOT35,630392900012
B0BD54RVX4,VOT35,761699909019
B0064S1QUK,VOT35,920930000000
B00ZABZRQG,VOT35,830241500000
B0DR9LKLGR,VOT35,491199009000
B072J873DF,VOT35,392610000000
B09RQFLRSL,VOT35,830241100019
B09RQFLRSL,8Z790,830241100019
B004DCZTIY,VOT35,852349200000
B07NRJTV25,VOT35,852349200000
B0CLFHR82N,VOT35,392690979018
B000C543X8,FF8YK,401693002900
B000C543X8,VOT35,401693002900
B07NGH16NV,VOT35,830241100019
B0051UROB2,VOT35,392690979018
B004YJ224A,VOT35,950639900000
B0777QXY9W,VOT35,630392900012
B07ZRCCNM9,VOT35,950691900000
B09R3JLSFY,VOT35,392350900000
B000X1R26Q,VOT35,820790300000
B0CSLX9D2D,VOT35,920290300000
B010TT1VO0,5T7XN,392690979018
B010TT1VO0,VOT35,392690979018
B0CGF387LV,VOT35,842139259000
B00BT17YVC,VOT35,630493000019
B0CLFRKRRY,Y07TA,950300950000
B0CLFRKRRY,VOT35,950300950000
B017U6U0OC,VL7JB,940440900000
B017U6U0OC,VOT35,940440900000
B01IDEPQDU,VOT35,950730000000
B00CMLX1O2,VOT35,830250000000
B0B9ZNJK4C,VOT35,630291000000
B09QVJ6JMM,VOT35,490900000000
B099ZLGJTC,VOT35,830241100019
B0CX9J4D6G,VOT35,950510900000
B01DYSJGHM,VOT35,392640000019
B01DYSJGHM,P17MK,392640000019
B01BHL3DCC,VOT35,482010300000
B01N0EDVXO,VOT35,392490000019
B001O68YFM,VOT35,392690979018
B07T819J5W,CM896,392490000019
B07T819J5W,VOT35,392490000019
B0BPDV74M5,RBIJW,830242000019
B0BPDV74M5,VOT35,830242000019
B07S5ZJ8JW,VOT35,392490000019
B0013018K2,VOT35,630392100000
B00K0NAOTO,ADPXP,852349200000
1452114110,VOT35,482020000000
B085X5TM4Y,VOT35,392610000000
B00I2HHK7Y,VOT35,848190000019
B01MG7Z9IA,VOT35,560819110000
B07FZLS8LP,OG89Z,870899979929
B07FZLS8LP,VOT35,870899979929
B0BHTS22YD,VOT35,691390980000
B0727Y4DVR,Y07TA,482010900019
B00LUIZSQM,ML7NZ,691390980000
B00LUIZSQM,VOT35,691390980000
B0002DJCFY,VOT35,842121000000
B085C1ZHX7,VOT35,950669900000
B00843NRMS,VOT35,420212500000
B093333693,VOT35,392690979018
B07NZYR7JS,VOT35,960390919019
B008X0VK1W,VOT35,848180110000
B07XYYBHFT,VOT35,950691900000
B0BG21K97V,VOT35,630392900012
B000RP6DNQ,VOT35,848180190009
B07N3994XP,VOT35,848180190009
B00MB8Z36A,VOT35,391733000000
B0B27PW89H,VOT35,392049900000
B01J4MMOQC,VOT35,621132900000
B000WUTHH0,VOT35,481910000000
B000WUTHH0,9Y7CC,481910000000
B08MTGSQRS,VOT35,940490900000
B09VCV2XWK,VOT35,950659000000
B01HCV0ANQ,VOT35,950659000000
B09YWLCYL7,VOT35,490900000000
B0B5NJP8XX,VOT35,950699900000
B002K2UZ6U,VOT35,950699900000
B003DS34EU,VOT35,950720100000
B07JMMQH2P,VOT35,950790000000
B0C4BCLYFH,VOT35,950490800000
B0C9L345YC,VOT35,950300210000
B005DX6XM8,VOT35,830140110000
B01KOHJBI0,VOT35,848180190009
B000IJVJ6M,VOT35,830241100019
B07F3BXRDZ,VOT35,630790980019
B07X3XFF5R,VOT35,940320809000
B09WL7XPZK,VOT35,491199009000
B007YUWNWM,VOT35,901910900019
B007YUWNWM,Q07XO,901910900019
B083JZ27NP,VOT35,630790980019
B07YZRNSGC,VOT35,630253900000
B0CYR1T5XZ,VOT35,630232900000
B00Z3NAVR6,VOT35,391990809000
B00Z3NAVR6,9Y7H5,391990809000
B07TMQ4G63,VOT35,630312000000
B08HSPGPK1,CJAUP,630312000000
B08HSPGPK1,VOT35,630312000000
B089GFK1RB,VOT35,560900000000
B00DI38REC,VOT35,580632100019
B00DI38REC,IP7QZ,580632100019
B0B489HWWT,37EA7,848180190009
B0B489HWWT,VOT35,848180190009
B00A964O98,VOT35,848180190009
B00A964O98,ZK7XL,848180190009
B004AB6W20,VOT35,681099000019
B077Y1YTZ4,VOT35,830242000019
B07DFY6K8B,VOT35,848180110000
B00069455G,VOT35,732690980011
B07CFDRY6N,VOT35,950691900000
B0DB2P6SHT,VOT35,392490000019
B0002EVG0W,VOT35,846610380000
B00LDYL556,VOT35,950730000000
B0061J57ZW,JC7N7,420292989000
B0061J57ZW,VOT35,420292989000
B00V155S46,VOT35,950440000000
B072RVDMCK,VOT35,844180000012
B09YTMQ5D8,VOT35,392640000019
B0CF37J8ZZ,VOT35,940490900000
B00PG9CP58,VOT35,611430000011
B00PG9CP58,Y27VO,611430000011
B0DSWRNQSB,VOT35,950699900000
B095XNR7SB,VOT35,630312000000
B095XNR7SB,CJAUP,630312000000
B00U8VTGLU,WX7R6,392640000019
B00U8VTGLU,VOT35,392640000019
B09QC5GD2K,VOT35,950300210000
B09QC5GD2K,KC7KO,950300210000
B0B2V82RYK,VOT35,950699900000
B01782H9E2,VOT35,761699909019
B079GZFWVF,VOT35,920999700000
B07FP5XDM2,VOT35,842139259000
B07FP5XDM2,HG7OC,842139259000
B0002379UO,VOT35,900691000000
B011NQUEEQ,VOT35,392112000000
B07RX293V2,VOT35,950662000000
B07KXP358H,VOT35,847330800000
B073KFJQTC,VOT35,950691900000
B0187BNNXO,VOT35,842482100000
B006WZOH6K,VOT35,960340900000
B076VNT9F6,VOT35,420100000000
B0016OT7P8,VOT35,482020000000
B00B5036G4,VOT35,950691900000
B09P51NP6F,VOT35,950691900000
B08MN99MGF,VOT35,950691900000
B07JZDP1H9,VOT35,950790000000
B0091HDJTM,VOT35,950790000000
B0BKQ88JQH,VOT35,950691900000
B06XHQ9JV4,VOT35,848190000019
B0014XG36M,VOT35,741820000015
B09J6YBP75,VOT35,830242000019
B07GQ38LX4,VOT35,848180190009
B07GQ38LX4,Z27QO,848180190009
B0006HV0AQ,LY7KS,392610000000
B002ZOLS2S,VOT35,392490000019
B07M8T1G7L,VOT35,420100000000
B07M8T1G7L,CJAUP,420100000000
B0B8QBRCST,VOT35,920930000000
B0051AE85W,VOT35,846610200000
B00GOJNZFS,VOT35,920999200000
B00063678K,VOT35,920994000000
B000AP3YK8,VOT35,392590100000
B07ZRD89N5,VOT35,950691900000
B07K3GZ8HD,VOT35,950640000019
0008280576,VOT35,490199000019
B002AC2DCE,VOT35,950669900000
B07YVPRX65,VOT35,848180110000
B000KQ5Y3C,VOT35,848180190009
B0CDLT8KRS,VOT35,950730000000
B001B175BY,VOT35,392590100000
B095X78R5H,VOT35,420100000000
B07WHLX4GL,VOT35,950659000000
B091MCVK7L,VOT35,950662000000
B096T4NNM3,VOT35,950790000000
B07YFMQVTB,VOT35,950510900000
B0056RVEE8,VOT35,950510900000
B07WZQ7C1D,VOT35,630253100000
B07896FNN7,VOT35,702000800000
B000T7JRCG,VOT35,820320000011
B003WLUE8C,VOT35,761010000019
0062676423,VOT35,490199000019
B005W0V6UG,VOT35,871680009018
0063078724,UK80D,490199000019
B0DZ9VYCMS,VOT35,392690979018
B0CWHJY5TS,VOT35,732310000000
B01MRDEBCA,VOT35,960310000000
B07NWYCMW9,VOT35,848180190009
B00L3BN7B4,VOT35,960390990000
B00L3BN7B4,AI6Y0,960390990000
B00L9X6OKC,VOT35,392490000019
B00LLGRQZY,VOT35,820750900000
B00RSHFIQO,VOT35,731815520000
B00RSHFIQO,69GTH,731815520000
B0864KJ7XH,VOT35,848180190009
B0864KJ7XH,UG7YC,848180190009
B08XY6G1F8,VOT35,630260000019
B004KDO2I4,HD7V9,852349200000
B00GD9F6GU,VOT35,420100000000
B07S9268LS,VOT35,940383000000
B089KT7GHB,VOT35,960390990000
B0CBYRDMNG,VOT35,392690979018
B07KKT89D2,VOT35,820551000000
B0765BVYJR,VOT35,870899979929
B006MGOYZI,VOT35,482030000000
B01L7ZVBD6,W87G7,630790980019
B01L7ZVBD6,VOT35,630790980019
B014UWYPE0,VOT35,950790000000
B01JRHCACC,VOT35,442019000000
B00B5J3GTC,VOT35,950691900000
B09469QQXX,VOT35,940320809000
B008J137PC,VOT35,392490000019
B003QPQEIS,VOT35,520411000000
B0B4BJH613,VOT35,950790000000
B001AYQNM4,VOT35,920999200000
B01C0JDZRI,VOT35,940440900000
B002LL9VDS,VOT35,482030000000
B001288F9M,VOT35,950662000000
B07H5W346Q,VOT35,491191000000
B07W4F3H4Z,VOT35,950699900000
B00CGSF52M,VOT35,950699900000
B08V1WXZCG,VOT35,681189000000
B0000AUVZG,VOT35,950790000000
B00HYEFQI6,VOT35,680530000000
B0C3WJMJJM,P18E2,852349200000
B07Y2P1H4S,VOT35,630312000000
B09237ZYWJ,O97IL,630491000011
B09237ZYWJ,VOT35,630491000011
B07HS3PKQG,VOT35,391910809000
B07HS3PKQG,E8CJW,391910809000
B0C54JN6H9,VOT35,871680009018
B000GD59F2,VOT35,848180190009
B000GD59F2,ZK7XL,848180190009
B08TY3R24F,VOT35,851090001000
B0CQCK21S6,VOT35,392590800000
B074F49W12,VOT35,590190001000
B09229STXZ,VOT35,630392900012
B08KFBFKNF,VOT35,392390000000
B001AUA5VS,VOT35,482050000000
B0B88SYSJN,VOT35,830629000000
B015ZADTS4,VOT35,848180110000
B015ZADTS4,6T7E3,848180110000
B07YH2Z57Z,VOT35,420292919000
B00OJDBWAQ,VOT35,950691900000
B00004SQM7,VOT35,830140900000
B0002DVB9E,VOT35,920930000000
B00MNLQIWI,VOT35,392640000019
B082VNGXDZ,Y07TA,401150000000
B01MAXYC8U,VOT35,848180190009
B09R2L9LYS,VOT35,570242000000
B09R2L9LYS,Z27P1,570242000000
0635106604,DD8UQ,490590000000
B01MR30F11,P17MK,392640000019
B01MR30F11,VOT35,392640000019
B0BLTC8M9L,VOT35,950590000000
B01BGX83OY,R17JS,420299009000
B000IFRPR8,VOT35,852349200000
B079PTDW6Y,VOT35,852349200000
B06XDS4M8V,KM83H,630392900012
B001CISXK8,P18E2,852349200000
B07BDGN51M,VOT35,630392900012
B016PE3O20,VOT35,482010300000
B0D81KWFLQ,VOT35,460211009000
B003MX7L7C,EG84X,830241100019
B003MX7L7C,VOT35,830241100019
B07FD6PMW3,VOT35,848180110000
B0BCGW5V8Z,6T7E3,848180190009
B0BCGW5V8Z,VOT35,848180190009
B081WTD1S2,YN8BW,852349200000
B07HZP2QQN,VOT35,630392900012
B086R3R8XT,VOT35,392690979018
B081R1LGH6,VOT35,848180110000
B0037VH5K2,ZK7XL,848180110000
B0037VH5K2,VOT35,848180110000
B00Z3YGL4C,VOT35,830140110000
B001CE7BEG,H07IX,901720100000
B001CE7BEG,VOT35,901720100000
B005G6NWCQ,VOT35,580632100011
B005G6NWCQ,6C7X0,580632100011
B00365EYJO,VOT35,820540000000
B0000C04FL,VOT35,392590800000
B002CH12E2,VOT35,442110000000
B0002M6CW6,VOT35,920930000000
B08T1WQQ9C,VOT35,920994000000
B0B5P9J35Q,VOT35,420292919000
B0C5RZ7V9R,VOT35,852380900000
B07TQ9M4DG,VOT35,630392900012
B00GKQGKZM,VOT35,540419000000
B00C6GDACG,VOT35,420100000000
0060938293,VOT35,490199000019
B0007PZN5K,VOT35,850870000000
B007XPBW1G,VOT35,481910000000
B003GXZ8DC,VOT35,630690000000
B08B6XJ3SQ,VOT35,392530000019
B013A4ATCQ,VOT35,391890000000
B00YHZB742,VOT35,950790000000
B00FQT26XE,VOT35,950790000000
B00BSN2C18,VOT35,960330100000
B0BLVN9KM1,VOT35,820160000000
B079Q37Q3H,VOT35,420100000000
B00K6XNWFQ,VOT35,482010100000
B07JGDBCX1,VOT35,640411000000
B092LPWRNS,VOT35,482190100000
B00GA1ZZ8A,VOT35,900510000000
B00FT2GFEE,VOT35,491191000000
B06X1FN2Z3,VOT35,901060000000
B00DCX31OY,VOT35,950691900000
B000MMVW1C,VOT35,950710000000
B07G17M9RW,VOT35,630392900012
B0B1LR6B22,VOT35,950631000000
B09D1N4YK9,VOT35,732490000019
B0B3JCWY98,ADPXP,852380900000
B0B3JCWY98,VOT35,852380900000
B00077CYJG,ADPXP,852349200000
B07PZX92S8,HD7V9,852349200000
B095RZ7N7R,VOT35,848180110000
B07WV49YCB,VOT35,630319000000
B07WV49YCB,WK7SI,630319000000
B0BG68KGD9,VOT35,871680009018
B0CNKFGFP2,VOT35,940490900000
B07QZC53V8,VOT35,732690980019
B0052FUOO0,VOT35,391990809000
B002MUAGB4,VOT35,850990000000
B07XKCWPT6,VOT35,391810100012
B0002F4N8S,VOT35,920600000000
B09L5FGG4L,VOT35,830242000019
